,index,song,year,artist,genre,lyrics
230096,230096,danger,2006,ac-dc,Rock,"Don't talk to strangers
Keep away from the danger
Don't talk to strangers who smile
Keep away from the danger all the time
You just keep away
Red lights are flashin'
There's been a misunderstandin'
I'm bruised, broke an' bandaged
Through drinkin' all that brandy
I was under the table
But I came back for more
Gotta hit the bottle
But my head hit the floor
[Chorus]
Danger, danger, don't talk to strangers
Stranger, danger, don't you talk
Danger, danger, don't talk to strangers
Danger, danger, don't talk keep away
Red lights still flashin'
People all still dancin' in my head
I've done with thinkin' about what to do
Another night of drinkin', just one before I'm through
I was just raisin' hell
I wasn't doin' no harm
The cops could not appreciate
My natural charm
[Chorus]
(Don't talk to strangers)
[Chorus: x2]
Don't you go talkin' to no strangers in this town"
230097,230097,riff-raff,2006,ac-dc,Rock,"See it on television every day
Hear it on the radio
It ain't humid but it sure is hot
Down in Mexico
Boss man tryin' to tell me
Beginnin' of the end
Sayin' it'll bend me
Too late my friend
Riff raff
It's good for a laugh
Riff raff
Laugh yourself in half
Now I'm the kind of guy that keeps his big mouth shut
It don't bother me
Somebody kickin' me when I'm up
Leaves me in misery
I never shot nobody
Don't even carry a gun
I ain't doin' nothin' wrong
I'm just havin' fun
Riff raff
It's good for a laugh
Riff raff
Laugh yourself in half"
230098,230098,rocker,2006,ac-dc,Rock,"I'm a rocker
I'm a roller
I'm a right out of controller
I'm a wheeler
I'm a dealer
I'm a wicked woman stealer
I'm a bruiser
I'm a cruiser
I'm a rockin' rollin' man
I've got slicked back hair
Skin tight jeans
Cadillac car
And a teenage dream
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
A rockin' rollin' man
Got little red socks
Blue suede shoes
V8 car
And tattoos
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
A rockin' rollin' man
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
A rockin' rollin' man
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
I'm a rocker
I'm a roller
A rockin' rollin' man
A rockin' rollin' man
Wanna drive honey, c'mon
I'll spin you around, yeah
Yeah I'm a rocker, I'm a roller
I'm a rocker look at me roll"
230099,230099,get-it-hot,2006,ac-dc,Rock,"Going out on the town
Just a me and you
Gonna have ourselves a party
Just like we use to do
Nobody's playing Manilow
Nobody's playing soul
And no one's playing hard to get
Just a good old rock 'n' roll
Get it hot, get it hot
Come on baby, get it hot
Get it hot, get it hot
Alright
Moving down the motorway
Got a whole lot of booze
Got myself a sweet little number
Whose got nothing to lose
Goin' bend you like a G string
Conduct you like a choir
So get your body in the right place
We'll set the world on fire
Get it hot, get it hot
Come on baby, get it hot
Get it hot, get it hot
Alright
Ow!
Get it hot, get it hot
Come on baby, get it hot Get it hot, oh, get it hot
Oh little girl, get it hot
Come on baby, get it hot
Make me feel good, get it hot
Oh baby, get it hot
Whoa yeah"
230100,230100,gone-shootin,2006,ac-dc,Rock,"Feel the pressure rise
Hear the whistle blow
Bought a ticket of her own accord
To I dunno
Packed your heart in a travellin' bag
And never said bye bye
Something missing in the neighbourhood
Of her cryin' eyes
I stirred my coffee with the same spoon
Knew her favourite tune
Gone shootin'
My baby's gone shootin'
Wrap herself around
Like a second skin
Backed her favourite nag
But she could never win
I took an offer in another town
She took another pill
She was runnin' in overdrive
A victim of overkill
She never made it past the bedroom door
What was she aiming for
Gone shootin'
She's gone, gone gone gone
Gone shootin'
My baby's gone shootin'
Gone shooting, how am I gonna get her down
Gone shooting, look out, look out, look out
Gone shooting, she can hurt someone
Gone shooting, yeah she sure is loaded
Gone shooting, she's gone gone gone gone, she's gone
Gone shooting"
230101,230101,goodbye-good-riddance-to-bad-luck,2006,ac-dc,Rock,"Getting bombed out on booze
Got nothing to lose
Run out of money
Disposable blues
Sleazy hotels
Like living in hell
The girls on the hustle
With nothing to sell
Want something for nothing
It's always the same
Keep pushing and shoving
And I'm down on the game
Always in trouble
Forever detained
Goodbye, goodbye, goodbye
And good riddance to bad luck
Well spread out the news
There's a free man loose
Back out of jail
And chasing some flueze
Padlocks and chains
Broken the chains
Lay down a claim
For monetary gains
Wonder what's coming
Out for the take
Freedom for loving
And lust for the taste
Eyes are wide open
(Wild?) to the game
Goodbye, goodbye, goodbye
And good riddance to bad luck"
230102,230102,sing-the-pink,2006,ac-dc,Rock,"Put your gear into fire
Lay your bullets on the ground
Turn your head to desire
There's a woman going down
She gonna rough you up, all the way
Then she gonna spit you out, count your days
She says choice is yours, casually
So why don't you do what comes naturally
CHORUS:
Sink the pink, it's all the fashion
Drink the drink, it's old-fashioned
Gimme water, gimme wine
Gonna show you a good time
Sink the pink
Sink the pink
Got a fever runnin' high
Give you wings to make you fly
She school you like a fool
She make you break the rules
Gonna get a shot, hit the spot
Then she gonna rack 'em up, get it hot
She said make it good, satisfy
You know that woman got Dallas eyes
REPEAT CHORUS
Solo
REPEAT CHORUS"
230103,230103,evil-walkes,2006,ac-dc,Rock,"Black shadow hangin' over your shoulder
Black mark up against your name
Your green eyes couldn't get any colder
There's bad poison runnin' through your veins
CHORUS:
Evil walks behind you
Evil sleeps beside you
Evil talks arouse you
Evil walks behind you
Black widow weavin' evil notions
Dark secrets bein' spun in your web
Good men goin' down in your ocean
They can't swim 'cause they're tied to your bed
CHORUS
You're just ???? wolf
I sometimes wonder where you ??? your ???
Oh black widow
C'mon weave your web
Down in your ocean
You got 'em tied to your bed
With your dark, dark secrets
And your green, green eyes
You black widow
CHORUS
Evil walks so bad"
230104,230104,love-bomb,2006,ac-dc,Rock,"Love bomb, love bomber
It's a comin' on strong
I can't take it any longer
Come a rockin' through your door
Cruisin' the sky, let's fly
Blowin' all night and day
Open your bays, get ready, it's bombs away!
Love bomb, love bomber
Don't scare no bother
Where the size doesn't matter
Come long, short or badder
Cruisin' the sky, let's fly
Blowin' all night and day
Open your bays and drop those bombs away!
Love bomb comin' on
Love bomb
Love bomb, get it hard"
230105,230105,burnin-alive,2006,ac-dc,Rock,"Burnin' alive, set my soul on fire
Runnin' with a gun, this place is gonna burn
No firewater or novacaine
No thunderstorm, no John Wayne
No kids to rock, nowhere to run
So watch out, 'cause this place is gonna burn
Burnin' alive, burnin' alive
They be smokin' your hide, come runnin' wild
Tell you nothin' to fear, 'cause the buck stops here!
He came from a little town called Hope
And someday, maybe, it'll go up in smoke
No firewater or novacaine
No thuderstorm and no John Wayne
No kids to rock, nowhere to run
So watch out, 'cause this place is gonna burn
Burnin' alive, burnin' alive
Burnin' alive, burnin' alive
It's an all out war, an all out war
Burnin' alive, burnin' alive
Somewhere, there's a little town called Hope
And someday, maybe, baby, he'll inhale that smoke!
Burnin' alive, burnin' alive
It's an all out war, an all out war
Hear the battle roar, it's an all out war
Burnin' alive, burnin' alive
Watch the place burn down"
230106,230106,c-o-d,2006,ac-dc,Rock,"Call of a dog, cry of a bitch
Cream of a dream is the cause of the itch
Call of the doctor, cash on demand
If you get enough rope, might even hang
CHORUS:
C.O.D. - care of the devil
C.O.D. - the devil in me
C.O.D. - care of the devil
Care of the devil in me
The curse of love is the cause of the pain
The crime of the day is when you do it again
Call of the doctor, cash on demand
If you give them a finger, they'll take off your hand
CHORUS
(Down to the devil with me)
Call of the dove, cry of a bitch
The sign of the sinner, the size of his itch
CHORUS
I'm paying, paying, I'm paying C.O.D.
Care of the devil, care of the devil in me
It's the curse of love"
230107,230107,she-s-got-balls,2006,ac-dc,Rock,"She's got style that woman
Makes me smile that woman
She's got spunk that woman
Funk that woman
She's got speed my babe
Got what I need my babe
She's got the ability
To make a man outta me
But most important of all
Let me tell you
My lady's got balls
She's got balls
She's got balls
She's got balls
She's got soul my lady
Likes to crawl my lady
All around the floor on her hands and knees
Oh because she likes to please me
But most important of all
Ah, let me tell you
My lady's got balls
She's got balls
She's got balls
She's got balls
And she's got taste my lady
Pace my lady
Makes my heart race
With her pretty face
She's got balls my lady
Likes to crawl my lady
Hands and knees all around the floor
No one has to tell her what a fella is for
But let me tell you, oh, ooh yeah
My lady's got balls
She's got balls
She's got balls
She's got balls
She's got balls
She's got balls
My lady's got (she's got balls)
Balls (she's got balls)
She's got balls"
230108,230108,put-the-finger-on-you,2006,ac-dc,Rock,"I put the finger on you
My hands all out of control
I can't stop it getting down on you
It's moving on it's own accord
Yes, I've got fire in my finger tips
Radiating onto you
I can't control it, can't even hold it
It's knocking on your door
And you know what it's for
Chorus:
I put the finger right on you
I put the finger right on you
You put your finger on me too
Then I put the finger, I put the finger
Yeah I put the finger, I put the finger
I put the finger on you for sure
It's the key to unlocking your door, don't you know
I've broken through your security
My hands ain't tied no more, you better watch out
I can't control it, can't even hold it
Speaking up for pleasure
You can feel it on your ankle
Feel it on your knee
Feel it on your thigh
Can you feel me?
Chorus
I can't control it, can't even hold it
Sneaking up on your front door
You can feel it on your ankle
Feel it on your knee
Feel it on your thigh
Can you feel me?
Put it - right on you
I'll do it if you want me to
Can I put it?
I put the finger on you
I hit the spot"
230109,230109,shake-a-leg,2006,ac-dc,Rock,"Idle juvenile on the street, on the street
Who is kicking everything with his feet, with his feet
Fighting on the wrong side of the law, of the law
Don't kick, don't fight, don't sleep at night
It's shake a leg, shake a leg, shake a leg, shake it yeah
Keeping out of trouble with eyes in the back of my face
Kicking ass in the class and they tell me you're a damn disgrace
They tell me what they think but they stink and I really don't care
Got a mind of my own, move on, get out of my hair
Shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, shake a leg yeah
Magazines, wet dreams, dirty women on machines for me
Big licks, skin flicks, tricky dick's are my chemistry
Goin' against the grain, trying to keep me sane with you
So stop your grinnin' and drop your linen for me
Shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, shake a leg yeah shake it
Come on!
Idle juvenile on the street, on the street
Kicking everything with his feet, with his feet
Fighting on the wrong side of the law, of the law
Spitting and bitin' and kicking and fightin' for more
Shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, we're in it to win
Shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, shake a leg
Shake it!"
230110,230110,if-you-want-blood-you-got-it,2006,ac-dc,Rock,"It's criminal, there ought to be a law
Criminal, and you know what we're shootin' for
Shouting at the other guy
When his back is turned
Don't know the reason why
Ain't it 'bout time you learn
If you want blood, you got it
If you want blood, you got it
Blood on the sheets, blood on the rocks
Blood in the gutter, give my last drop
You want blood, you got it
Wha-ooh
It's animal, livin' in the human zoo
It's animal, and I know what you gotta do
It's the curse of the working man
Givin' more and gettin' less
Doin' everything he can, cleaning up the mess
If you want blood, you got it
If you want blood, you got it
Blood on the sheets, blood on the rocks
Blood in the gutter, give my last drop
You want blood, you got it
Ooooh (shove it)?
You want blood, you want blood
After you
Blood on the sheets, blood on the rocks,
Blood in the gutter, give my last drop
You want blood, you got it
If you want blood, you got it
If you want blood, you got it
If you want blood, you got it"
230111,230111,dirty-eyes,2006,ac-dc,Rock,"You hypnotize
Honey
Yeah honey
You do it
Woooo, do it good
Do it all right
Every night
When you turn off the light
It's outta sight
(alright)
You hypnotize
Mezmorize
With your dirty eyes
Dirty eyes
Your dirty eyes
Breathin
Breathin heavy
Heavy
Heavy breathin
Send shivers down my spine
[make me | and [i'm|you're]] so glad that you're mine
[when you're so bad and you're
Mine]
That's what turns me on
All night long
You hypnotize
Mezmorize
With your dirty eyes
Dirty eyes
You got dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes
I love your dirty eyes
Dirty eyes
Dirty eyes
Right through me
Your dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes
Dirty eyes"
230112,230112,soul-stepper,2006,ac-dc,Rock,"Well, I met her in the garden,
Underneath that old apple tree,
Sitting with a handful of flowers,
Looking as cool as can be.
We talked away a couple of hours,
Then she laid her hand on my lap,
Oh, I thought I got to be dreaming,
I didn't know I fell in her trap.
Then she made me say things I didn't want to say,
Then she made me play games I didn't want to play.
She was a Soul Stripper, she took my heart,
Soul Stripper, she took my heart,
Soul Stripper, and tore me apart.
She started moving nice and easy,
Slowly getting into my spine,
Killing off this nice little feeling,
Ooooh, everyone she could find.
And when she had me hollow and naked,
That's when she put me down,
Pulled out a knife and flashed it before me,
Stuck it in and turned it around."
230113,230113,girls-got-rhythm,2006,ac-dc,Rock,"I've been around the world
I've seen a million girls
Ain't one of them got
What my lady she's got
She's stealin' the spotlight
Knocks me off my feet
She's enough to start a landslide
Just a walkin' down the street
Wearing dresses so tight
And looking dynamite
Enough to blow me out
No doubt about it can't live without it
The girl's got rhythm (girl's got rhythm)
The girl's got rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
The girl's got rhythm
She's like a lethal brand
Too much for any man
She gives me first degree
She really satisfies me
Love me till I'm legless
Aching and sore
Enough to stop a freight train
Or start the Third World War
You know I'm losin' sleep
I'm in too deep
Like a body needs blood
No doubt about it, can't live without it
The girl's got rhythm (girl's got rhythm)
The girl's got rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
The girl's got rhythm
You know she moves like sin
And when she lets me in
It's like liquid love
No doubt about it, can't live without it
The girl's got rhythm (girl's got rhythm)
The girl's got rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
The girl's got rhythm (girl's got rhythm)
You know she really got the rhythm (girl's got rhythm)
She's got the backseat rhythm (backseat rhythm)
Rock 'n' roll rhythm (rock n roll rhythm)
The girl's got rhythm"
230114,230114,damned,2006,ac-dc,Rock,"Don't smoke, don't fight, don't light no cigarettes
Or else you'll wind up in the can
no jokes, don't write, sit tight, don't fool around
you are a guest of Uncle Sam
stand up, look right, don't slouch and stand at ease
Allow no sex above the knees
When I snap, you jump into the master plan
I'll be damned
well, I'll be damned
I'll be damned
If I drink or smoke
Damned, if I steal your jokes
I'll be damned
If I go for broke
damned if I do
damned if I don't
Don't talk, don't fool, don't try to mess around
I'll make a monkey out of you
you sign your name right on the dotted line, boy
I'll be damned
I'll be damned
if I drink or smoke
damned
If I steal your joke
I'll be damned
if I go for broke
damned if I do
I'm damned if I don't
come on
I'll be damned
if I drink or smoke
damned
if I steal your joke
I'll be damned
if I go for broke
I'm damned if I do
I'm damned if I don't
I'll be damned
if I drink or smoke
damned
if I steal your joke
I'll be damned
If I go for broke
I'm damned if I do
I'm damned if I don't
I'll be damned
I'll be damned"
230115,230115,boogie-man,2006,ac-dc,Rock,"Some people say I'm only out at night
Maybe those folks might of got it right
And some people say I drive a Cadillac car
Or sell my wares hauntin' hotel bars
I'm the boogie man, yeah, the boogie man
Yeah, yeah, yeah
I like fine suits, smoke the best cigars
Like talking sex to women, girls in fast cars
I might be under the bed, ready to bite
So little girl be careful, when you're on your own tonight
Cause I'm your boogie man, your boogie man
And I hope, that you don't misunderstand your boogie man
Oh, I'm your boogie man
I'm your boogie man
Yes I'm your boogie man
I'm your boogie man
Yow, here we go
And I hope, that you don't misunderstand your boogie man
And don't let the sun come up on me, your boogie man
I'm your boogie man, your boogie man
I'm your boogie man, your boogie man
I'm your boogie man, boogie man
Boogie man
I'm your boogie man
Yeah yeah
I'm your boogie man
I'm your boogie man
Boogie man"
230116,230116,hail-caesar,2006,ac-dc,Rock,"He be the count of Monte Cristo
Could be a quake any day
Maybe somebody from Siam
Begin the era of a new rage
Keeps lickin' all the honey
Chewin' up the fat he rakes
Instead of sending to the lions
They cover him with praise
All hail Caesar,
Hail! Hail!
Down at the Epicenter
Things started heatin' up
Rockin' up the richter scale
Swingin' in the chariot
Around and around we go
The senators rehearse the tale
Starring in the coliseum
Tied upon the rack
Up comes the thumb of Caesar
To stab you in the back
All hail Caesar
Hail! Hail!
All hail Caesar
Hail! Hail!
Down at the Epicenter
Things started heatin' up
Rockin' up the richter scale
Swingin' on the chariot
Around and around we go
The senators rehearse the tale
Watch out Caesar, watch out Caesar"
230117,230117,get-it-out,2006,ac-dc,Rock,"Loose lips sink ships
So come aboard for a pleasure trip
It's high tide, so let's ride
The moon is rising and so am I
I'm gonna get it up
Never gonna let it up
Cruisin' on the seven seas
A pirate of my loving needs
I'll never go down, never go down
[Chorus]
So let's get it up
Let's get it up, get it right up
Let's get it up, right to the top
Let's get it up, right now
Loose wires cause fires
Getting tangled in my desires
So screw 'em off and plug 'em in
Then switch it on and start all over again
I'm gonna get it up
Never gonna let it up
Ticking like a time bomb
Blowing up the fuse box
I'll never go down, never go down
[Chorus]"
230118,230118,bedlam-in-belgium,2006,ac-dc,Rock,"Yeah, yeah
The blood in my veins was runnin' right through my brain
There was a cop with a gun
Who was runnin' around insane
Three fifty arrests
No bullet proof vest
Now ain't that a shame
We wanted to play
Play for the crowd
Law said no way
Cause you're on your way out
Bedlam in Belgium
Bedlam in Belgium
The place was a jumpin'
And the booze was going down
There's a curfew at ten
And you been working overtime
We don't play just for pay
So we'd like to stay
Stay just the same
He gave me a crack in the back with his gun
Hurt me so bad I could feel the blood run
Bedlam in Belgium
It was bedlam in Belgium
Bedlam in Belgium
Came for a good time and left on the run
Bedlam in Belgium, yeah
Who's to blame
It's a shame
Bedlam
In Belgium
It was bedlam
Getting ready
Stayed on the stage cops in a rage
Crowd yelled for more it was war, war, war
Bedlam in Belgium
It was bedlam in Belgium
Bedlam in Belgium
Came for a good time and left on the run
Bedlam in Belgium"
230119,230119,bad-boy-boogie,2006,ac-dc,Rock,"On the day I was born the rain fell down
There was trouble brewing in my home town
It was the seventh day, I was the seventh son
And it scared the hell out of everyone
They said stop, I said go
They said fast, I said slow
They said yes, I said no
I do the bad boy boogie
Being a bad boy ain't that bad
I've had me more dirty women than most men ever had
All you women come along with me
And I'll show you how good a bad boy can be
I said right and they said left
I said east and they said west
I said up and they said down
I do the bad boy boogie all over town
I want to tell you no story, tell you no lie
I was born to love till the day I die
I just line them up and I knock them down
And they all came running when the word got round
(Just keep a running)
I said up, they said down
They said straight, I said round
They said lost, I said found
I said free and they said bound
Bad boy boogie
Bad boy boogie
Bad boy boogie
Bad boy boogie"
230120,230120,whiskey-on-the-rocks,2006,ac-dc,Rock,"I've been drinkin' all night long
So long baby, I'm gone
Bloody Mary give me shivers from a shot
Set up the shooters, it's time for a drop
Old Jamaica, runnin' we come
Down at the Hatch Jack, the women and the fun
We drink a lot, that demon drop
This one's on me and here's to you
Whiskey on the rocks
A double or a shot
Whiskey on the rocks
Elixir from the top
Drinkin' Mai Tai, Singapore Sling
Beam me up Jim, it's time to come in
I'll have one more afore ye close up the door
It's on the house Mac, it's whiskey galore
We drink a lot, that demon drop
This one's on me, here's mud in your eye
Whiskey on the rocks
A double or a shot
Whiskey on the rocks
Elixir from the top
I'm drinkin'
Whiskey on the rocks
Pour me a double, here comes trouble on the rocks
Whiskey on the rocks"
230121,230121,give-it-up,2006,ac-dc,Rock,"Oh yeah
Well there be no words of fighting around here
'Cause nothin' don't matter 'cause it ain't clear
Well it could be on a Monday
Or it could be even Sunday
So if you can't stand the distance
You better disappear
Do I make myself clear
I'm ready to rock I'm gonna rip it
Ready to rock yeah I'm gonna stick it
Give it up give it out
Whip it up all about
Stick it up shout it loud
Come on, give it up, give it up
Give it up, give it up, yeah
Well there's a big storm a howlin' around here
And there be no wine no sinnin' and no beer
I'm gonna aim to fire a rocket
There ain't no damn way to stop it
I got a sure fire bullet
To get you outta here
I said do I make myself clear
I'm ready to rock yeah I'm gonna rip it
Ready to rock yeah I'm gonna stick it
Give it up give it out
I said whip it up all about
You gotta stick it up shout it loud
Come on, give it up, give it up
Give it up, give it up
I'm going crazy on a wild man's night
Take your pick of anything you like
Give it up
Give it up
I'm sitting pretty on the ready to bite
She givin' up a bit of cream delight
Give it up
Give it up
Give it up
Give it up
Give it up give it out
Whip it up all about
You gotta stick it up shout it loud
Give it up all around (givin' it up)
Give it up, give it up, give it up (givin' it up)
Whippin' it in, whippin' it out (givin' it up)
Stick it up, stick it up, stick 'em down (givin' it up)
Give it up all around
Give it up, give it up
Give it up, give it up
Givin' it up, stickin' it up
Givin' it up, givin' it up
Give it up
Do I make myself clear?"
230122,230122,ain-t-no-fun-waiting-round-to-be-a-millionaire,2006,ac-dc,Rock,"The following is a true story
Only the names have been changed
To protect the guilty
Well I left my job in my home town
And I headed for the smoke
Got a rock 'n' roll band and a fast right hand
Gonna get to the top
Nothing's gonna stop us, no nothing
So if you've got the money, we've got the sound
You put it up and we'll put it down
If you've got the dollar, we got the song
Just want to boogie woogie all night long
Yeah boogie
I got holes in my shoes
I got holes in my teeth
I got holes in my socks
I can't get no sleep
I'm trying to make a million
And I got patches on the patches
On my old blue jeans
Well they used to be blue
When they used to be new
When they used to be clean
But I've got a Momma whose a hummer
Whose keeping me alive
While I'm in the band doing drinking with the boys
She's working 9 to 5
She knows her place that woman
Just you wait,
One of these days see me driving round town
In my rockin' Rolls Royce with the sun roof down
My bottle of booze
No summer time blues
Shouting out, look at me
In my rock 'n' roll voice
Ain't no fun waiting 'round to be a millionaire
Ooo it ain't no fun, waiting 'round to be a millionaire
Do you believe me, it ain't no fun, waitin' 'round to be a millionaire
It ain't no fun, I don't care what they say
Hangin' 'round to be a millionaire
Drive a Rolls Royce car
No it ain't no fun, waiting 'round to be a millionaire
No no no no no no no no
No ain't no fun, hangin' 'round to be a millionaire
Said it ain't no fun
Ain't no fun, oh no
No it ain't no fun
Ain't no fun, that's what I said
Yeah it ain't no fun
Ain't no fun, and you ain't even rich
No it ain't no fun
Ain't no fun, its no fun doin' this bitch
Ain't no fun waitin' 'round to be a millionaire
You better believe it
Ain't no fun waitin' 'round to be a millionaire
Ain't no fun waitin' 'round to be a millionaire
No it ain't no fun waitin' 'round to be a millionaire
No it ain't no fun
Ain't no fun
No it ain't no fun
Ain't no fun
It ain't nothing no fun
Ain't no fun
No it ain't no fun
Ain't no fun
Ain't no fun waitin' 'round to be a millionaire
No no
Ain't no fun waitin' 'round to be a millionaire
Yeh it ain't no fun waitin' 'round to be a millionaire
No it ain't no fun waitin' 'round to be a millionaire
Hey, hello Howard, how you doin'babe, next door neighbor?
Oh yea,
Get your fuckin' jumbo jet out of my airport
It ain't no fun
It ain't no fun
It ain't no fun
No it ain't no fun
No ain't no fun, hangin' 'round to be a millionaire
Ain't no fun waiting 'round to be a millionaire
No it ain't no fun waiting 'round to be a millionaire
Ain't no fun
No no no no no no"
230123,230123,let-me-put-your-love-into-you,2006,ac-dc,Rock,"Flying on a free flight
Driving all night
With my machinery
'Cause I got the power
Any hour
To show the man in me
I got reputations
Blown to pieces
With my artillery
I'll be guided in
We'll be ridin'
Given what you got to me
Don't you struggle
Don't you fight
Don't you worry
'Cause it's your turn tonight
Let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me cut your cake with my knife
Like a fever
Burning faster
You spark the fire in me
Crazy feelings
Got me reeling
They got me raising steam
Don't you struggle
Don't you fight
Don't you worry
'Cause it's your turn tonight
Let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me cut your cake with my knife
Let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me cut your cake with my knife
Let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me give it all, let me give it all
To you, to you
Give it all"
230124,230124,alright-tonight,2006,ac-dc,Rock,"Do you wanna boogie?
Do you wanna blow?
She said I do I do I do
Do you want to love me?
Do you wanna blow?
She said I do I do I do
She said alright tonight, alright tonight
She said alright tonight, alright tonight
She said alright tonight, alright tonight
Do you wanna party?
Do you wanna me?
She said I do I do I do
Wanna know the level?
___?
She said I do I do I do
She said alright tonight, alright tonight
She said alright tonight, alright tonight
Alright tonight
Alright tonight
Alright tonight
Tonight
Tonight
Do you wanna journey?
Do you wanna show?
She said I do I do I do
Don't want it keep it coming
Wanna keep it up
She said I do I do I do
She said alright tonight, alright tonight
She said alright tonight, alright tonight"
230125,230125,nick-of-time,2006,ac-dc,Rock,"Wrong track, wrong line
First train to run on time
Bad blood, bad news
Long rope, got nothing to lose
Mad bull seeing red
Coming at me, happy when I'm dead
Jump a fence, get away
Ain't got a liking for the
Games he plays
What you gonna do?
Everybody trying to find you guilty
Make you want to tow the line
Saved by, saved in the nick of time
I was saved in the nick of time
Slow plane, hard rain
Cold sweat and I feel the strain
Look down, no ground
Black sky, just the engine sound
Bail out, goodbye
Take my chances, I don't
Want to die
Count ten, just pray
The nick of time can save me any day
What you gonna do?
Everybody love a hero, honey
Living on a danger line
Saved by, saved in the nick of time
I was saved in the nick of time"
230126,230126,the-honey-roll,2006,ac-dc,Rock,"Honey roll over and lettuce on top
Strap you to the bed and make you rock
Run it up the flag, send it on home
Push you to the wall and make you moan
She's mine, take what I want
Get what I need, don't take it all
Don't you hide, gonna blow my mind
C'mon, taste it, honey, 'cause she feel fine
CHORUS
She turn it on, upside down
She turn me on, inside out
She turn it on, all around
SHe turn me on, she turn it on
Baby, bend over, touch your toes
She take over, the bomb explodes
A rockin' rollerocaster flyin' off the top
Take you high diving off the long drop
She's mine, take what I want
Get what I need, don't take it all
Don't you hide, gonna blow my mind
C'mon, taste it, honey, 'cause she feel fine
CHORUS"
230127,230127,what-s-next-to-the-moon,2006,ac-dc,Rock,"Well I tied my baby to the railroad track
Cannonball down the line
Giving that woman just a one more chance
To give it to me one more time
Engineer wishing he was home in bed
Dreaming about Casey Jones
Wide-eyed woman lookin' a mile ahead
Thinking about broken bones
[Chorus]
It's her love that I want
It's her love that I need
It's her love got to have
It's her love
Heavenly body flying across the sky
Superman was out of town
Come on honey, gotta change your tune
Cause it's a long way down
Clark Kent looking for a free ride
Thinking about Lois Lane
It's a bird, it's a plane, it's a suicide
And that'd be a shame
[Chorus]
Long Arm looking for a fingerprint
Trying to find the mystery clue
Hitting me with the third degree
Working on a thumb screw
Alright, officer, I confess
Everything's coming back
I didn't mean to hurt that woman of mine
It was a heart attack
[Chorus]
What's next to the moon?"
230128,230128,can-t-stand-still,2006,ac-dc,Rock,"When I see a pretty woman
You know it gives me a thrill
And she's a tailor made to order
You know I can't stand still
And you won't need a doctor
'cause it'll cure all ills
And when I hear a noisy party
You know it gives me a chill
It gets me rockin' and a rollin'
And I can't stand still
From morning 'till midnight
You know I can't stand still
You know I can't stand still
I can't stand still
You know I can't stand still
I can't stand still
From morning 'till midnight
You know I can't stand still, oh yeah
When it comes to sippin' honey
You know I drink my fill
And I'll be dancin' on the water
You know I can't stand still
From morning 'till midnight
You know I can't stand still, oh yeah
You know I can't stand still
I can't stand still
I can't stand still
You know I can't stand still
From morning 'till midnight
You know I can't stand still
You know I can't stand still
I can't stand still
Baby I can't stand still
I just can't stand still
From morning 'till midnight
You know I can't
You know I can't stand still
Thank you lads, thank you lads, thank you"
230129,230129,school-days,2006,ac-dc,Rock,"Up in the mornin' and out to school
The teacher is teachin' the golden rule
American history and practical math
You're studyin' hard and hopin' to pass
Oh, you're workin' your finger right down to the bone
And the guy behind you won't leave you alone.
Ring, ring goes the bell
The cook in the kitchen is ready to sell
But you're lucky if you can find a seat
You're fortunate if you got time to eat
Well back in to class and open your books
Gee but the teacher don't know how mean she looks
Hail hail rock-n-roll [Repeat: x6]
As soon as three o'clock rolls around
And you lay your burden down
Throw down your books and outta your seat
You go down the hallway and into the street
Up to the corner and 'round the bend
Right to the juke joint you go in
You drop the coin right into the slot
You gotta hear somthin' that's really hot
With the one you love you're makin' romance
All day long you've been waitin' to dance
And you feel the music from head to toe
Round and round and round and round you go
Long live rock n roll [Repeat: x4]
Rock rock rock n roll"
