,index,song,year,artist,genre,lyrics
130889,130889,love-isn-t-easy-but-it-sure-is-hard-enough,2006,abba,Pop,"Do you remember the first time
And all of your sweet, sweet talk
Ain't heard a lot since then, love
Now look at that guy
He's making me cry
He leaves every mornig
And he hardly says goodbye
But if I would have to choose
I wouldn't let you go
Just give it some more time
And you will see your love will grow
Darling I know
We gotta have patience, love isn't just a sensation
Some of the time it gets rough
Love isn't easy, but it sure is hard enough
(Sweet, sweet, our love is bittersweet)
Giving, love is the reason for living
But a few things can be tough
Love isn't easy, but it sure is hard enough
(Sweet, sweet, our love is bittersweet)
From the first moment I saw you
I've treated you like a queen
I've given you lots of presents
Now listen to that
Just look at a cat
You'd think he was an angel
But he's talking through his hat
But if I would have to choose
I wouldn't let you go
Just give it some more time
And you will see your love will grow
Darling I know
We gotta have patience, love isn't just a sensation
Some of the time it gets rough
Love isn't easy, but it sure is hard enough
(Sweet, sweet, our love is bittersweet)
Giving, love is the reason for living
But a few things can be tough
Love isn't easy, but it sure is hard enough
(Sweet, sweet, our love is bittersweet)
Patience, love isn't just a sensation
Some of the time it gets rough
Love isn't easy, but it sure is hard enough
(Sweet, sweet, our love is bittersweet)
Giving, love is the reason for living
But a few things can be tough
Love isn't easy, but it sure is hard enough"
130890,130890,wer-im-wartesaal-der-liebe-steht,2006,abba,Pop,"Du und ich hatten uns're Zeit
Ist es nun am Ende doch soweit?
Kann es wirklich mÃ¶glich sein?
Unser Himmel war wolkenlos
War das alles eine TÃ¤uschung bloÃ
Und du lt mich nun allein
Und nun stÃ¼rzt der Himmel ein
Wer im Wartesaal der Liebe steht
WeiÃ, da es um alles geht
Und man fragt sich nur
Wie wird das noch enden
Wer im Wartesaal der Liebe steht
Hofft es ist noch nicht zu spÃ¤t
Alles wird sich vielleicht zum Guten wenden
Alles wird sich vielleicht zum Guten wenden
War das etwa die Endstation
Und ich merkte einfach nichts davon
Hab' ich mich denn so geirrt?
Was zu tun war hab' ich getan
Jetzt kommt es auf and're Dinge an
Niemand weiÃ was mit uns wird
Wo der Weg uns fÃ¼hrt
Wer im Wartesaal der Liebe steht
WeiÃ, da es um alles geht
Und man fragt sich nur
Wie wird das noch enden
Wer im Wartesaal der Liebe steht
Hofft es ist noch nicht zu spÃ¤t
Alles wird sich vielleicht zum Guten wenden
Alles wird sich vielleicht zum Guten wenden"
130891,130891,gracias-por-la-musica,2006,abba,Pop,"Agnetha: Soy muy sencilla
why algo aburrida tal vez
Las bromas que sÃ©, me salen seguro al revÃ©s
Pero hay un talento, en mÃ­ singular,
why es que la gente me escucha al cantar,
why me hare feliz,
Orgullosa lo puedo anunciar, por eso
Agnetha, Frida: Quiero dar las gracias
A las canciones
Que transmiten emociones
Quiero dar las gracias
Por lo que me hacen sentir, debo admitir
Que con la mÃºsica vale vivir
Por eso quiero dar las gracias,
Por este don en mÃ­
Agnetha: Todos decÃ­an que fuÃ­ una niÃ±a precoz
BailÃ© why cantÃ©, sobresalÃ­ por mi voz
why hoy me pregunto cual es la razÃ³n
Â¿Por que siempre gana la gran atenciÃ³n,
una simple canciÃ³n?
Si he hare con el corazÃ³n, por eso
Agnetha, Frida: Quiero dar las gracias
A las canciones
Que transmiten emociones
Quiero dar las gracias
Por lo que me hacen sentir, debo admitir
Que con la mÃºsica vale vivir
Por eso quiero dar las gracias,
Por este don en mÃ­
Agnetha: Â¡Que suerte tuve!
Soy tan dichosa al cantar
Quiero que todos disfrutemos juntos
Â¡Que feliz! Â¡Que placer! Exclamar
Agnetha, Frida: Quiero dar las gracias
A las canciones
Que transmiten emociones
Quiero dar las gracias
Por lo que me hacen sentir, debo admitir
Que con la mÃºsica vale vivir
Por eso quiero dar las gracias,
Por este don en mÃ­
Agnetha: Por eso quiero dar las gracias,
Por este don en mÃ­"
130892,130892,rock-n-roll-band,2006,abba,Pop,"Sitting in the darkest corner
In the tender light I saw her face
She was looking so sad and lonely
Someone help me, someone save me
I could see the look she gave me, oh
Oh yeah, and there was one thing only
That I knew I could do
Let's go girl
It's a beautiful place this world
Come on baby let's dance
To the rock'n'roll band
Let's go now
Let me show you that I know how
Come on baby let's dance
To the rock'n roll band
Come on baby let's dance
To the rock'n roll band
You've been sitting there for hours
Try to hide behind the flowers now
Baby, we could have fun together
Come on, cheer up, let's get started
No use being broken-hearted now
Oh yeah, you're gonna feel much better
Yes I know that you will
Let's go girl
It's a beautiful place this world
Come on baby let's dance
To the rock'n roll band
Let's go now
Let me show you that I know how
Come on baby let's dance
To the rock'n roll band
Come on baby let's dance
To the rock'n roll band"
130893,130893,burning-my-bridges,2006,abba,Pop,"Well, you hoot and you holler and you make me mad
And I've always been under your heel
Holy christ what a lousy deal
Now I'm sick and tired of your tedious ways
And I ain't gonna take it no more
Oh no no - walkin' out that door
Burning my bridges, cutting my tie
Once again I wanna look into the eye
Being myself
Counting my pride
No un-right neighbour's gonna take me for a ride
Burning my bridges
Moving at last
Girl I'm leaving and I'm burying the past
Gonna have peace now
You can be free
No one here will make a sucker out of me"
130894,130894,knowing-me-knowing-you-4-02,2006,abba,Pop,"No more carefree laughter
Silence ever after
Walking through an empty house
Tears in my eyes
This is where the story ends
This is goodbye
Knowing me, knowing you (a-ha)
There is nothing we can do
Knowing me, knowing you (a-ha)
We just have to face it
This time we're through
Breaking up is never easy, I know
But I have to go
Knowing me, knowing you
It's the best I can do
Memories (memories), good days (good days), bad days (bad days)
They'll be (they'll be) with me (with me) always (always)
In these old familiar rooms
Children would play
Now there's only emptiness
Nothing to say
Knowing me, knowing you (a-ha)
There is nothing we can do
Knowing me, knowing you (a-ha)
We just have to face it
This time we're through
Breaking up is never easy, I know
But I have to go
Knowing me, knowing you
It's the best I can do"
130895,130895,el-andar,2006,abba,Pop,"(B.Andersson/B.Ulvaeus)
Se dice que el ansioso esconde un alma en paz,
viajero o misionero va lejos mucho mÃ¡s,
Si miro hasta el cielo o dentro mÃ­o, no sÃ©,
ya nada importa mucho si puedo con sinceridad
saber que lo intentÃ©.
Como el mar y su creciente
va la gente al andar,
como el viento y su corrida
va la vida al andar,
como el sol a la maÃ±ana
que reclama el andar,
atesoro el momento, vivo y siento
es mi intento y lo hago al andar.
ViajÃ© por tantos lados en la imaginaciÃ³n,
estamos siempre andando sin tiempo ni razÃ³n,
quiÃ©n sabe las respuestas quiÃ©n puede elegir,
si existen diferencias sabemos que hay,
en cada ser, deseos de vivir.
Como el mar y su creciente
va la gente al andar,
como el viento y su corrida
va la vida al andar,
como el sol a la maÃ±ana
que reclama el andar,
atesoro el momento, vivo y siento
es mi intento y lo hago al andar.
La brisa que acaricia con suavidad el mar,
y todas las gaviotas que vuelan sin cesar,
lo veo y lo siento y no lo sÃ© explicar,
esplÃ©ndido momento sentir llover,
y el sol nacer, vivir y disfrutar.
Como el mar y su creciente
va la gente al andar,
como el viento y su corrida
va la vida al andar,
como el sol a la maÃ±ana
que reclama el andar,
atesoro el momento, vivo y siento
es mi intento y lo hago al andar.
como el viento y su corrida
va la vida al andar,
como el sol a la maÃ±ana
que reclama el andar,
atesoro el momento, vivo y siento
es mi intento y lo hago al andar."
130896,130896,santa-rosa,2006,abba,Pop,"BjÃ¶rn I'd give anything to be back home in Santa Rosa
How I wish this road would take me home where I belong
'Cause I have found no other place where I would stay
I'm tired and grown, my dreams have failed along the way
I'd give anything to be back home in Santa Rosa
Though I wonder what my folks would think about me now
I guess I've changed, like people do when things go wrong
But in the end, somehow I know, we'll get along
Pa-papapa-pa-pa-pa-pa-pa
Santa Rosa I'll be back to stay
Pa-papapa-pa-pa-pa-pa-pa
I'm on my way
Pa-papapa-pa-pa-pa-pa-pa
Santa Rosa I'll be back to stay
Pa-papapa-pa-pa-pa-pa-pa
I'd give anything to be back home in Santa Rosa
How I wish to see the old house where I used to live
And all my friends, will they be there when I come home
How I regret the day when I set up to go
Pa-papapa-pa-pa-pa-pa-pa
Santa Rosa I'll be back to stay
Pa-papapa-pa-pa-pa-pa-pa
I'm on my way
Pa-papapa-pa-pa-pa-pa-pa
Santa Rosa I'll be back to stay
Pa-papapa-pa-pa-pa-pa-pa
I'd give anything to be back home in Santa Rosa
(I'd give anything to be back home)
I'd give anything to be back home in Santa Rosa
(I'd give anything to be back home)
I'd give anything to be back home in Santa Rosa
(I'd give anything to be back home)
I'd give anything to be back home in Santa Rosa
(I'd give anything to be back home)
I'd give anything to be back home"
130897,130897,ahe-s-my-kind-of-girl,2006,abba,Pop,"Look at her face, it's a wonderful face
And it means something special to me
Look at the way that she smiles when she sees me
How lucky can one fellow be
She's just my kind of girl, she makes me feel fine
Who could ever believe that she could be mine
She's just my kind of girl, without her I'm blue
And if she ever leaves me what could I do, what could I do
And when we go for a walk in the park
Then she holds me and squeezes my hand
We'll go on walking for hours and talking
About all the things that we plan
She's just my kind of girl, she makes me feel fine
Who could ever believe that she would be mine
She's just my kind of girl, without her I'm blue
And if she ever leaves me what could I do, what could I do"
130898,130898,my-mama-said,2006,abba,Pop,"Tried to sneak out without saying
With my loudest record playing
Ooh, my mama said, ""Look at this, you haven't done your bed""
My mama said, ""That's a thing that you should do instead""
Then I did what she had told me
Dying for my friend to hold me
Ooh, my mama said, ""Try and get one thing into your head""
My mama said, ""Pa and me, we give you room and bed""
How I want to live my life
Want to live my life
La-la-la, la-la-la, life
In the morning she said ""Listen""
Ooh, I felt like in a prison
Yeah, my mama said, ""I know you've been out again with Fred""
(My mama said)
My mama said, ""Don't you lie, your cheeks are blushing red""
(My mama said)
Oh I want to live my life
Want to live my life
La-la-la, la-la-la, life
I said I can live without it
How I wish you wouldn't doubt it
Ooh, my mama said, ""If you want to hurt me go ahead""
(My mama said)
My mama said, ""I suppose you'd rather see me dead""
(My mama said)
Oh I want to live my life
Want to live my life
La-la-la, la-la-la, life [Repeat: x4]"
130899,130899,suzy-hang-around,2006,abba,Pop,"Suzy was nine and I was ten
Right at the time when boys like to think they're men
She used to follow us at school
We really thought that she was a little fool
And one day we said to her
We don't want to hurt you girl
But you'd better
Look for a friend of your own, Suzy-hang-around
Better come back when you're grown, Suzy-hang-around
Nobody wants you around here and that's for sure
So get off our playground and stay away
That's all that we've got to say
Suzy-hang-around
Suzy went home to Mama's arms
Mama said ""Look, she's never done you no harm
So get off her back and let her be
Why can't you play together in harmony?""
We really didn't know what to say
But as soon as she went away
We laughed and said
Look for a friend of your own, Suzy-hang-around
Better come back when you're grown, Suzy-hang-around
Nobody wants you around here and that's for sure
So get off our playground and stay away
That's all that we've got to say
Suzy-hang-around"
130900,130900,i-saw-it-in-the-mirror,2006,abba,Pop,"I saw it in the mirror
I saw it in my face
That I'm no longer needed
Anyone can take my place
I saw it in the mirror
When I looked into my eyes
'Cause something sure is wrong
When this boy cries
This boy cries
I saw it in the mirror
My head is hanging low
And it ain't too familiar
With the feelings that I show
I know you say you love me
But I'm looking through your lies
It doesn't really bother you
If this boy cries
This boy cries
I never thought I could cry for you
But honey, I will miss you
'Til the day I die
'Til the day I die
I saw it in the mirror
I saw it in my face
That I'm no longer needed
Anyone can take my place
I saw it in the mirror
When I looked into my eyes
'Cause something sure is wrong
When this boy cries
This boy cries
This boy cries"
130901,130901,sitting-in-the-palmtree,2006,abba,Pop,"See me sitting in the palm tree
Looking down at people passing by
Sitting here no-one can harm me
They just stare at me and wonder why
No need to bother, I'm gonna stay up here
Whatever happens, I won't let no-one near
Until you tell me, Jeanie Jeanie on my mind, won't you please
You really love me, Jeanie Jeanie you're so fine, yes you are now
And in the evening, when the sun goes down
I'll be the bluest of men in this town
'Cause I love you, Jeanie Jeanie on my mind
See me sitting in the palm tree
Waiting for those little words from you
People laugh and point their fingers
Like I was a monkey at the zoo
But I will stay here, among my coconuts
So you will know dear, you're everything I've got
Now won't you tell me, Jeanie Jeanie on my mind
Winds blow, stars glow, I see a light in a window
Dark trees, soft breeze, carry my message to her please
See me sitting in the palm tree
Feeling angry at the silly crowd
No-one else but you can calm me
You should know by now I'm far too proud
I need to show you, I've got my feelings too
You shouldn't treat me like you always do
So won't you tell me, Jeanie Jeanie on my mind, won't you please
You really love me, Jeanie Jeanie you're so fine, yes you are now
And in the evening, when the sun goes down
I'll be the bluest of men in this town
'Cause I love you, Jeanie Jeanie on my mind"
130902,130902,lovers,2006,abba,Pop,"Sit down and listen 'cause I've got good news for you
It was in the papers today
Some physician had made a discovery
This is what she had to say
(Oh you know that)
She said that every result she had backed her
Claiming that love's a longevity factor
So lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, ain't that nice
Lovers live a little longer, baby
What a feeling when I hold you tight
Lovers live a little longer, yeah
I can imagine, I see in my fantasy
I'll enjoy every day
Makin' love is a dynamite drug, baby
So why don't we start right away
(Ah, please don't wait)
I don't care if they're watching 'cause listen
We've got a reason for each time we're kissing
'Cause lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, ain't that nice
Lovers live a little longer, baby
What a feeling when I hold you tight
Lovers live a little longer, yeah
I just don't care if they're watching 'cause listen
We've got a reason for each time we're kissing
'Cause lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, ain't that nice
Lovers live a little longer, baby
What a feeling when I hold you tight
Lovers live a little longer, yeah
Lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, yeah"
130903,130903,bang,2006,abba,Pop,"Making somebody happy is a question of give and take
You can learn how to show it so come on, give yourself a break
Every smile and every little touch
Don't you know that they mean so much
Sweet sweet kisses so tender
Always will return to sender
Like a bang, a boom-a-boomerang
Dumb-be-dumb-dumb be-dumb-be-dumb-dumb
Oh bang, a boom-a-boomerang
Love is a tune you hum-de-hum-hum
By giving away, I think you'll learn
You'll get love in return
So bang, a boom-a-boomerang is love
A boom-a-boomerang is love
Love is always around and you can look for it anywhere
When you feel that you've found it my advice is to take good care
Never use it as a selfish tool
Never ever be such a fool
Every feeling you're showing
Is a boomerang you're throwing
Yes a bang, a boom-a-boomerang
Dumb-be-dumb-dumb be-dumb-be-dumb-dumb
Oh bang, a boom-a-boomerang
Love is a tune you hum-de-hum-hum
By giving away, I think you'll learn
You'll get love in return
So bang, a boom-a-boomerang is love
And if you're warm and tender
I'll kiss you, return to sender
Please surrender
Bang, a boom-a-boomerang
Dumb-be-dumb-dumb be-dumb-be-dumb-dumb
Oh bang, a boom-a-boomerang is love
A boom-a-boomerang is love"
130904,130904,midnight-special,2006,abba,Pop,"Gonna jump down, spin around, pick a bale of cotton
Gonna jump down, spin around, pick a bale a day
Gonna jump down, spin around, pick a bale of cotton
Gonna jump down, spin around, pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
I said me and my buddy gonna pick a bale of cotton
Now me and my buddy gonna pick a bale a day
I said me and my buddy gonna pick a bale of cotton
Now me and my buddy gonna pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
On top of old Smokey
All covered with snow
I lost my true lover
By courting so slow
For courting's a pleasure
And parting is grief
And a false-hearted lover
Is worse than a thief
On top of old Smokey
All covered with snow
I lost my true lover
By courting so slow
Well, you wake up in the morning
Hear the ding dong ring
You go marching to the table
See the same old thing
See the fork on the table
Nothing in your pan
If you say a thing about it
You're in trouble with the man
Let the midnight special
Shine a light on me
Let the midnight special
Shine it's everlovin' light on me
If you ever go to Houston
Well you'd better act right
And you'd better not gamble
And you'd better not fight
For the sheriff will arrest you
And he'll take you down
And before you understand it
You are prison bound
Let the midnight special
Shine a light on me
Let the midnight special
Shine it's everlovin' light on me"
130905,130905,hasta-maana,2006,abba,Pop,"Where is the spring and the summer
That once was yours and mine?
Where did it go?
I just don't know
But still my love for you will live forever
Hasta MaÃÂ±ana 'til we meet again
Don't know where, don't know when
Darling, our love was much too strong to die
We'll find a way to face a new tomorrow
Hasta MaÃÂ±ana, say we'll meet again
I can't do without you
Time to forget, send me a letter
Say you forgive, the sooner the better
Hasta MaÃÂ±ana, baby, Hasta MaÃÂ±ana, until then
Where is the dream we were dreaming
And all the nights we shared
Where did they go?
I just don't know
And I can't tell you just how much I miss you
Hasta MaÃÂ±ana 'til we meet again
Don't know where, don't know when
Darling, our love was much too strong to die
We'll find a way to face a new tomorrow
Hasta MaÃÂ±ana, say we'll meet again
I can't do without you
Time to forget, send me a letter
Say you forgive, the sooner the better
Hasta MaÃÂ±ana, baby, Hasta MaÃÂ±ana, until then"
130906,130906,what-about-livingstone,2006,abba,Pop,"Went to buy me a paper at the local news-stand
And then I heard them laugh and say
Look, they're gonna go flying way up to the moon now
Hey, what's it good for anyway?
So I said
Fellas, like to ask you a thing if I may
What about Livingstone?
What about all those men?
Who have sacrificed their lives to lead the way
Tell me, wasn't it worth the while
Traveling up the Nile
Putting themselves on test
Didn't that help the rest?
Wasn't it worth it then?
What about Livingstone?
And all of those fellas at the local news-stand
Didn't know what to answer or what to say
So I told them about him, that he was just like
One of those spacemen in his way
And if you laugh at them
Then there's only a thing I can say
What about Livingstone?
What about all those men?
Who have sacrificed their lives to lead the way
Tell me, wasn't it worth the while
Traveling up the Nile
Putting themselves on test
Didn't that help the rest?
Wasn't it worth it then?"
130907,130907,free-as-a-bumble-bee,2006,abba,Pop,"I'm down and I feel depressed
Sitting here just waiting
For next bus travelling
Downtown
It's a crying shame
Isn't it
The beautiful weather
If I could have my way
Well, I would not be working
On a day like this I know what I'd like to be
As free as a bumble bee
Take a sip from
Every flower
Free as a bumble bee
While away each lazy hour
What a good life
Lying laid back
Like an old railroad bum by the track
What a good life
Living outdoors
Lie in the grass and chew on a straw"
130908,130908,i-wonder,2006,abba,Pop,"This park and these houses, old streets I have walked
Everything dear, will it be here
One day when I am returning?
My friends will get married, have children and homes
It sounds so nice, well-planned and wise
Never expecting surprises
I wonder, it's frightening
Leaving now, is that the right thing?
I wonder, it scares me
But who the the hell am I if I don't leave it
I'm not a coward
Oh no, I'll be strong
One chance in a lifetime
Yes I will take it, it can't go wrong
My friends and my family, this dull little town
Buses I've missed, boys that I've kissed
Everything old and familiar
I wonder, it's frightening
Leaving now, is that the right thing?
I wonder, it scares me
But who the the hell am I if I don't leave it
I'm not a coward
Oh no, I'll be strong
One chance in a lifetime
Yes I will take it
Yes I will take it, it can't go wrong"
130909,130909,disillusion,2006,abba,Pop,"Changing, moving in a circle
I can see your face in all of my dreams
Smiling, laughing from the shadows
When I hear your voice, I know what it means
I know it doesn't matter just how hard I try
You're all the reason for my life
Disillusion, disillusion's all you left for me
How can I forget you when my world is breaking down
You're all I had, you're all I want
Disillusion, disillusions, now that's all I have
Wishing, hoping, chasing shadows
Did I see your face somewhere in the crowd
Thinking, wondering what you're doing
I can't stop myself from crying out loud
They say my wound will heal and only leave a scar
But then, they never shared our love
Disillusion, disillusion's all you left for me
How can I forget you when my world is breaking down
You're all I had, you're all I want
Disillusion, disillusions, now that's all I have"
130910,130910,dream-world,2006,abba,Pop,"Agnetha We're not the stars of a Hollywood movie
So what's the use to pretend
I'm not so charming and you're not so groovy
You've got to face it my friend
Agnetha, Frida Dreamworld, you've been living in a dreamworld
Trust me, you just can't escape from reality
Boy meets girl, doesn't mean they're in a dreamworld
Here I am, here you are,
We're gonna make it together
And within, it's a fuss
So we can only get better
Agnetha When you reach up and you say to me
How I love you, girl
When I hold you, baby, can't you see
That's the way we whirl
You had your hopes and your high expectations
Somehow it doesn't seem right
I'm getting fed-up with your acquisitions
I'm not your angel in white
Agnetha, Frida Dreamworld, you've been living in a dreamworld
Trust me, you just can't escape from reality
Boy meets girl, doesn't mean they're in a dreamworld
Here I am, here you are,
We're gonna make it together
And within, it's a fuss
So we can only get better
Agnetha When you reach up and you say to me
How I love you, girl
When I hold you, baby, can't you see
That's the way we whirl
Agnetha, Frida Dreamworld, you've been living in a dreamworld
Trust me, you just can't escape from reality
Boy meets girl, doesn't mean they're in a dreamworld
Here I am, here you are,
We're gonna make it together
And within, it's a fuss
So we can only get better"
130911,130911,another-town-another-train,2006,abba,Pop,"Day is dawning and I must go
You're asleep, but still I'm sure you'll know
Why it had to end this way
You and I had a groovy time
But I told you, somewhere down the line
You would have to find me gone
I just have to move along
Just another town, another train
Waiting in the morning rain
Lord, just give my restless soul a little patience
Just another town, another train
Nothing lost and nothing gained
Guess I will spend my life in railway stations
Guess I will spend my life in railway stations
When you wake, I know you'll cry
And the words I wrote to say goodbye
They won't comfort you at all
But in time you will understand
That the dreams we dreamt were made of sand
For a no good bum like me
To live is to be free
Agnetha, Frida, Bjarn, just another town, another train
Waiting in the morning rain
Lord, just give my restless soul a little patience
Just another town, another train
Nothing lost and nothing gained
Guess I will spend my life in railway stations
Guess I will spend my life in railway stations"
130912,130912,just-like-that,2006,abba,Pop,"Until that day
My life had been a river
Following the same, pre-destinated course
Suddenly detouring so unexpectedly
With uncompromising forces
My strongholds broke down all too easily
I remember well
How it did embarrass me
I hung on to his every smile
Marveled at his style
Chorus
Just like that
He walked into my house
As smug as a cat
He was handsome and smart
Walked away with my heart
Just like that
He found a temporary home in my flat
Telling innocent lies
Throwing dust in my eyes
But I led him on
Knowing that someday soon he'd be gone
Just like that
As though he only stopped awhile for a chat
But my secrets he learned
Leaving no stone unturned
And once again, the river's flowing slowly
Following the same and uneventful course
Now the tears have dried
It's become a pleasant break
I recall without remorse
But now and then
I wonder where he is
And I will admit
He had something that I miss
I guess he was a rolling stone
The only one I've known
Repeat chorus"
130913,130913,on-top-of-old-smokey,2006,abba,Pop,"Gonna jump down, spin around, pick a bale of cotton
Gonna jump down, spin around, pick a bale a day
Gonna jump down, spin around, pick a bale of cotton
Gonna jump down, spin around, pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
I said me and my buddy gonna pick a bale of cotton
Now me and my buddy gonna pick a bale a day
I said me and my buddy gonna pick a bale of cotton
Now me and my buddy gonna pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
Oh Lordy
Pick a bale of cotton
Oh Lordy
Pick a bale a day
On top of old Smokey
All covered with snow
I lost my true lover
By courting so slow
For courting's a pleasure
And parting is grief
And a false-hearted lover
Is worse than a thief
On top of old Smokey
All covered with snow
I lost my true lover
By courting so slow
Well, you wake up in the morning
Hear the ding dong ring
You go marching to the table
See the same old thing
See the fork on the table
Nothing in your pan
If you say a thing about it
You're in trouble with the man
Let the midnight special
Shine a light on me
Let the midnight special
Shine it's everlovin' light on me
If you ever go to Houston
Well you'd better act right
And you'd better not gamble
And you'd better not fight
For the sheriff will arrest you
And he'll take you down
And before you understand it
You are prison bound
Let the midnight special
Shine a light on me
Let the midnight special
Shine it's everlovin' light on me"
130914,130914,waterloo-svensk,2016,abba,Pop,"My my
At Waterloo Napoleon did surrender
Oh yeah
And I have met my destiny in quite a similar way
The history book on the shelf
Is always repeating itself
Waterloo I was defeated, you won the war
Waterloo promise to love you for ever more
Waterloo couldn't escape if I wanted to
Waterloo knowing my fate is to be with you
Waterloo finally facing my Waterloo
My my
I tried to hold you back, but you were stronger
Oh yeah
And now it seems my only chance is giving up the fight
And how could I ever refuse
I feel like I win when I lose
Waterloo I was defeated, you won the war
Waterloo promise to love you for ever more
Waterloo couldn't escape if I wanted to
Waterloo knowing my fate is to be with you
Oh, oh Waterloo finally facing my Waterloo
So how could I ever refuse
I feel like I win when I lose
Waterloo couldn't escape if I wanted to
Waterloo knowing my fate is to be with you
Waterloo finally facing my Waterloo
Waterloo knowing my fate is to be with you
Oh, oh Waterloo finally facing my Waterloo
Waterloo knowing my fate is to be with you"
130915,130915,gimme-gimme,2011,abba,Pop,"Half past twelve
Watchin' the late show
In my flat all alone
How I hate to spend the evening on my own
Autumn winds blowin' outside the window
As I look around the room
And it makes me so depressed to see the gloom
There's not a soul out there
No one to hear my prayer
Gimme, gimme, gimme a man after midnight
Won't somebody help me
Chase the shadows away
Gimme, gimme, gimme a man after midnight
Take me through the darkness
To the break of the day
Movie stars
On end of the rainbow
With a fortune to win
It's so different from the world I'm living in
Tired of TV
I open the window
And I gaze into the night
But there's nothing there to see no one in sight
There's not a soul out there
No one to hear my prayer
Gimme, gimme, gimme a man after midnight
Won't somebody help me
Chase the shadows away
Gimme, gimme, gimme a man after midnight
Take me through the darkness
To the break of the day
Gimme, gimme, gimme a man after midnight
Gimme, gimme, gimme a man after midnight
There's not a soul out there
No one to hear my prayer
Gimme, gimme, gimme a man after midnight
Won't somebody help me
Chase the shadows away
Gimme, gimme, gimme a man after midnight
Take me through the darkness
To the break of the day
Gimme, gimme, gimme a man after midnight
Won't somebody help me
Chase the shadows away
Gimme, gimme, gimme a man after midnight
Take me through the darkness
To the break of the day"
130916,130916,when-i-kissed-the-teacher,1977,abba,Pop,"Everybody screamed when I kissed the teacher
And they must have thought they dreamed when I kissed the teacher
All my friends at school
They had never seen the teacher blush, he looked like a fool
Nearly petrified 'cause he was taken by surprise
When I kissed the teacher
Couldn't quite believe his eyes, when I kissed the teacher
My whole class went wild
As I held my breath, the world stood still, but then he just smiled
I was in the seventh heaven when I kissed the teacher
One of these days
Gonna tell him I dream of him every night
One of these days
Gonna show him I care, gonna teach him a lesson alright
I was in a trance when I kissed the teacher
Suddenly I took the chance when I kissed the teacher
Leaning over me, he was trying to explain the laws of geometry
And I couldn't help it, I just had to kiss the teacher
One of these days
Gonna tell him I dream of him every night
One of these days
Gonna show him I care, gonna teach him a lesson alright"
130917,130917,why-did-it-have-to-be-me,1977,abba,Pop,"When you were lonely, you needed a man
Someone to lean on, well I understand
It's only natural
But why did it have to be me?
Nights can be empty, nights can be cold
So you were looking for someone to hold
That's only natural
But why did it have to be me?
I was so lonesome, I was blue
I couldn't help it, it had to be you and I
Always thought you knew the reason why
I only wanted a little love affair
Now I can see you are beginning to care
But baby, believe me
It's better to forget me
Men are toys in the game that you play
When you get tired, you throw them away
That's only natural
But why did it have to be me?
Falling in love with a woman like you
Happens so quickly, there's nothing to do
It's only natural
But why did it have to be me?
I was so lonesome, I was blue
I couldn't help it, it had to be you and I
Always thought you knew the reason why
I only wanted a little love affair
Now I can see you are beginning to care
But baby, believe me
It's better to forget me."
130918,130918,dum-dum-diddle,1977,abba,Pop,"I can hear how you work, practising hard
Playing night and day, wo-oh
And it sounds better now, yes you improve
Everytime you play, wo-oh
But it's bad
You're so sad
And you're only smiling
When you play your violin
Dumb dumb diddle, to be your fiddle
To be so near you and not just hear you
Dumb dumb diddle, to be your fiddle
I think then maybe you'd see me, baby
You'd be mine
And we'd be together all the time
Wish I was dumb dumb diddle, your darling fiddle
But I think, you don't know that I exist
I'm the quiet kind, wo-oh
From the day when I first listened to you
You've been on my mind, wo-oh
You don't care
It's not fair
And you're only smiling
When you play your violin
Dumb dumb diddle, to be your fiddle
To be so near you and not just hear you
Dumb dumb diddle, to be your fiddle
I think then maybe you'd see me, baby
You'd be mine
And we'd be together all the time"
130919,130919,my-love-my-life,1977,abba,Pop,"I've seen it on your face
Tells me more than any worn out old phrase
So now we'll go separate ways
Never again we two
Never again, nothing I can do
Like an image passing by, my love, my life
In the mirror of your eyes, my love, my life
I can see it all so clearly
Answer me sincerely
Was it a dream, a lie
Like reflections of your mind, my love, my life
Are the words you try to find, my love, my life
But I know I don't posses you
So go away, God bless you
You are still my love and my life
Still my one and only
I've watched you look away
Tell me is it really so hard to say
Oh, this has been my longest day
Sitting here close to you
Knowing that maybe tonight we're trough
Like an image passing by, my love, my life
In the mirror of your eyes, my love, my life
I can see it all so clearly
Answer me sincerely
Was it a dream, a lie
Like reflections of your mind, my love, my life
Are the words you try to find, my love, my life
But I know I don't posses you
So go away, God bless you
You are still my love and my life"
